# PT power spectra for matter and bias tracers P, P_CTR (for c_s^2 = 1 (Mpc/h)^2 ), Id2d2, Id2, IG2, Id2G2, IG2G2, IFG2, P_Tree at redshift z=0
# for k=1.02819e-05 to 100.188 h/Mpc,
# number of wavenumbers equal to 4849
#    1:k (h/Mpc)              2:P_1loop (Mpc/h)^3      3:P_CTR (Mpc/h)^3        4:Id2d2 (Mpc/h)^3        5:Id2 (Mpc/h)^3          6:IG2 (Mpc/h)^3          7:Id2G2 (Mpc/h)^3        8:IG2G2 (Mpc/h)^3        9:IFG2 (Mpc/h)^3        10:P_Tree (Mpc/h)^3   
       1.431610159095e-05      -3.006894312421e-07      -1.391126993161e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       6.787615526945e+01 
       1.435736599936e-05      -3.032699369214e-07      -1.403057634197e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       6.806533211787e+01 
       1.439874934737e-05      -3.058716556552e-07      -1.415090134583e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       6.825501399723e+01 
       1.444025197782e-05      -3.084945874434e-07      -1.427226722065e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       6.844526751220e+01 
       1.448187423450e-05      -3.111390442427e-07      -1.439467035080e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       6.863603395919e+01 
       1.452361646224e-05      -3.138075217066e-07      -1.451812248757e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       6.882732850348e+01 
       1.456547900684e-05      -3.164975241816e-07      -1.464263461253e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       6.901916201464e+01 
       1.460746221509e-05      -3.192118592779e-07      -1.476821292675e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       6.921152238567e+01 
       1.464956643480e-05      -3.219508389520e-07      -1.489486888668e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       6.940442194999e+01 
       1.469179201476e-05      -3.247107197240e-07      -1.502260777278e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       6.959784382115e+01 
       1.473413930477e-05      -3.274983646406e-07      -1.515144730828e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       6.979182848833e+01 
       1.477660865567e-05      -3.303072226117e-07      -1.528138988289e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       6.998634496187e+01 
       1.481920041926e-05      -3.331372936373e-07      -1.541244491755e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.018139464753e+01 
       1.486191494839e-05      -3.359948168509e-07      -1.554462872611e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.037700979861e+01 
       1.490475259691e-05      -3.388769846424e-07      -1.567794329235e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.057315709383e+01 
       1.494771371971e-05      -3.417831730985e-07      -1.581239816508e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.076983749946e+01 
       1.499079867268e-05      -3.447136941759e-07      -1.594800977251e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.096708224313e+01 
       1.503400781275e-05      -3.476719793980e-07      -1.608478607203e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.116488402716e+01 
       1.507734149786e-05      -3.506514776745e-07      -1.622273306834e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.136322679478e+01 
       1.512080008702e-05      -3.536612357493e-07      -1.636186148041e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.156211514059e+01 
       1.516438394023e-05      -3.566925188352e-07      -1.650218483760e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.176156544142e+01 
       1.520809341856e-05      -3.597512541091e-07      -1.664371163892e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.196157161344e+01 
       1.525192888410e-05      -3.628371296145e-07      -1.678645190160e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.216213390008e+01 
       1.529589070000e-05      -3.659507692646e-07      -1.693041625700e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.236325482563e+01 
       1.533997923045e-05      -3.690884295793e-07      -1.707562080236e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.256495974532e+01 
       1.538419484068e-05      -3.722538540387e-07      -1.722206552915e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.276720504120e+01 
       1.542853789699e-05      -3.754464187296e-07      -1.736976619087e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.297001396693e+01 
       1.547300876672e-05      -3.786664356085e-07      -1.751873356448e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.317338811799e+01 
       1.551760781829e-05      -3.819142166321e-07      -1.766897347289e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.337730813641e+01 
       1.556233542116e-05      -3.851891378872e-07      -1.782051029750e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.358183139351e+01 
       1.560719194586e-05      -3.884915113304e-07      -1.797334337997e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.378691080544e+01 
       1.565217776400e-05      -3.918241445717e-07      -1.812748719583e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.399256178973e+01 
       1.569729324825e-05      -3.951845419579e-07      -1.828295296586e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.419878585672e+01 
       1.574253877235e-05      -3.985720795754e-07      -1.843974777617e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.440556745034e+01 
       1.578791471113e-05      -4.019933085146e-07      -1.859789220132e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.461294513722e+01 
       1.583342144049e-05      -4.054388700752e-07      -1.875739234643e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.482089853500e+01 
       1.587905933742e-05      -4.089146914339e-07      -1.891826029954e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.502943110278e+01 
       1.592482878000e-05      -4.124242041144e-07      -1.908051155300e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.523855929272e+01 
       1.597073014738e-05      -4.159611689829e-07      -1.924414599839e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.544823766228e+01 
       1.601676381984e-05      -4.195287056064e-07      -1.940919058939e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.565852694583e+01 
       1.606293017871e-05      -4.231265020280e-07      -1.957565086376e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.586940313308e+01 
       1.610922960645e-05      -4.267548702046e-07      -1.974353296922e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.608084475444e+01 
       1.615566248662e-05      -4.304134981794e-07      -1.991285747604e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.629288573392e+01 
       1.620222920388e-05      -4.341058174759e-07      -2.008363516502e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.650552157180e+01 
       1.624893014399e-05      -4.378287085274e-07      -2.025587731332e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.671874939074e+01 
       1.629576569384e-05      -4.415849789439e-07      -2.042959617049e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.693256968077e+01 
       1.634273624142e-05      -4.453715091586e-07      -2.060481047171e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.714700684294e+01 
       1.638984217585e-05      -4.491920426517e-07      -2.078151639473e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.736200038349e+01 
       1.643708388737e-05      -4.530425239864e-07      -2.095974902335e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.757763483238e+01 
       1.648446176732e-05      -4.569270085995e-07      -2.113949937550e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.779383025962e+01 
       1.653197620821e-05      -4.608476801877e-07      -2.132079687440e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.801064871848e+01 
       1.657962760366e-05      -4.647989235309e-07      -2.150364958774e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.822807279027e+01 
       1.662741634841e-05      -4.687866658060e-07      -2.168807075198e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.844610378079e+01 
       1.667534283836e-05      -4.728049798359e-07      -2.187407191110e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.866473651114e+01 
       1.672340747054e-05      -4.768597927978e-07      -2.206167357745e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.888399761961e+01 
       1.677161064314e-05      -4.809511046915e-07      -2.225087976993e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.910385412846e+01 
       1.681995275547e-05      -4.850761079069e-07      -2.244170953041e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.932432654365e+01 
       1.686843420802e-05      -4.892344904874e-07      -2.263417009568e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.954539304386e+01 
       1.691705540242e-05      -4.934324915666e-07      -2.282828612185e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.976709280187e+01 
       1.696581674145e-05      -4.976638720109e-07      -2.302406652168e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       7.998940902615e+01 
       1.701471862906e-05      -5.019320633437e-07      -2.322153186133e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       8.021236518552e+01 
       1.706376147037e-05      -5.062367536084e-07      -2.342068388802e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       8.043591920238e+01 
       1.711294567166e-05      -5.105779428050e-07      -2.362154136162e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       8.066008767681e+01 
       1.716227164038e-05      -5.149556309334e-07      -2.382413051593e-08      -3.430824726820e-07       6.092903959143e-16      -3.430000000000e-07      -3.430824726820e-07       3.430824726820e-07      -3.430000000000e-07       8.088491182868e+01 
